936,UA,"2020-07-28",66575,36744,1629
937,UA,"2020-07-29",67597,37393,1650
938,UA,"2020-07-30",68794,38154,1673
939,UA,"2020-07-31",69884,38752,1693
940,UA,"2020-08-01",71056,39308,1709
941,UA,"2020-08-02",72168,39543,1725
942,UA,"2020-08-03",73158,39876,1738
943,PL,"2020-07-28",43904,33043,1682
944,PL,"2020-07-29",44416,33140,1694
945,PL,"2020-07-30",45031,33643,1709
946,PL,"2020-07-31",45668,33987,1716
947,PL,"2020-08-01",46346,34373,1721
948,PL,"2020-08-02",46894,34709,1731
949,PL,"2020-08-03",47469,34881,1732
950,LT,"2020-07-28",2027,1623,80
951,LT,"2020-07-29",2043,1643,80
952,LT,"2020-07-30",2062,1643,80
953,LT,"2020-07-31",2075,1644,80
954,LT,"2020-08-01",2093,1644,80
955,LT,"2020-08-02",2110,1644,80
956,LT,"2020-08-03",2120,1645,80
957,LV,"2020-07-27",1219,1045,31
958,LV,"2020-07-28",1220,1052,31
959,LV,"2020-07-29",1224,1052,31
960,LV,"2020-07-30",1228,1052,31
961,LV,"2020-07-31",1231,1052,32
962,LV,"2020-08-01",1238,1052,32
963,LV,"2020-08-02",1243,1052,32
964,LV,"2020-08-03",1246,1052,32
965,LV,"2020-08-04",1249,1070,32
966,LV,"2020-08-05",1257,1070,32
967,LV,"2020-08-06",1275,1070,32
968,LV,"2020-08-07",1281,1070,32
969,LV,"2020-08-08",1288,1070,32
970,LV,"2020-08-09",1290,1070,32
971,LT,"2020-08-04",2137,1647,80
972,LT,"2020-08-05",2147,1650,81
973,LT,"2020-08-06",2171,1656,81
974,LT,"2020-08-07",2194,1658,81
975,LT,"2020-08-08",2231,1668,81
976,LT,"2020-08-09",2252,1670,81
977,PL,"2020-08-04",48149,35056,1738
978,PL,"2020-08-05",48789,35321,1756
979,PL,"2020-08-06",49515,35642,1774
980,PL,"2020-08-07",50324,36041,1787
981,PL,"2020-08-08",51167,36403,1800
982,PL,"2020-08-09",51791,36691,1807
983,UA,"2020-08-04",74219,40613,1764
984,UA,"2020-08-05",75490,41527,1788
985,UA,"2020-08-06",76808,42524,1819
986,UA,"2020-08-07",78261,43055,1852
987,UA,"2020-08-08",79750,43655,1879
988,UA,"2020-08-09",80949,43972,1897
989,UA,"2020-08-10",81957,44359,1922
990,RU,"2020-08-04",861423,661471,14351
991,RU,"2020-08-05",866627,669026,14490
992,RU,"2020-08-06",871894,676357,14606
993,RU,"2020-08-07",877135,683592,14725
994,RU,"2020-08-08",882347,690207,14854
995,RU,"2020-08-09",887536,693422,14931
996,RU,"2020-08-10",892654,693422,15001
997,BY,"2020-08-04",68250,63163,571
998,BY,"2020-08-05",68376,63425,577
999,BY,"2020-08-06",68503,63756,580
1000,BY,"2020-08-07",68614,64200,583
1001,BY,"2020-08-08",68738,64744,585
1002,BY,"2020-08-09",68850,64935,587
1003,BY,"2020-08-10",68947,64991,589
1004,BY,"2020-08-11",69005,65219,592
1005,BY,"2020-08-12",69102,65893,595
1006,BY,"2020-08-13",69203,66178,599
1007,BY,"2020-08-14",69308,66452,603
1008,BY,"2020-08-15",69424,66747,607
1009,BY,"2020-08-16",69516,67072,610
1010,BY,"2020-08-17",69589,67149,613
1011,BY,"2020-08-18",69673,67339,617
1012,BY,"2020-08-19",69801,67647,622
1013,BY,"2020-08-20",69950,67929,627
1014,BY,"2020-08-21",70111,68256,632
1015,BY,"2020-08-22",70285,68577,637
1016,BY,"2020-08-23",70468,68839,642
1017,RU,"2020-08-11",897599,703175,15131
1018,RU,"2020-08-12",902701,710298,15260
1019,RU,"2020-08-13",907758,716396,15384
1020,RU,"2020-08-14",912822,722964,15498
1021,RU,"2020-08-15",917885,729411,15617
1022,RU,"2020-08-16",922853,732968,15685
1023,RU,"2020-08-17",927745,736101,15740
1024,RU,"2020-08-18",932493,742628,15872
1025,RU,"2020-08-19",937321,749423,15989
1026,RU,"2020-08-20",942106,755513,16099
1027,RU,"2020-08-21",946976,761330,16189
1028,RU,"2020-08-22",951897,767477,16310
1029,RU,"2020-08-23",956749,770639,16383
1030,UA,"2020-08-11",83115,44934,1951
1031,UA,"2020-08-12",84548,45686,1970
1032,UA,"2020-08-13",86140,46216,1992
1033,UA,"2020-08-14",87872,46797,2011
1034,UA,"2020-08-15",89719,47430,2044
1035,UA,"2020-08-16",91356,47822,2070
1036,UA,"2020-08-17",92820,48164,2089
1037,UA,"2020-08-18",94436,48925,2116
1038,UA,"2020-08-19",96403,49737,2144
1039,UA,"2020-08-20",98537,50441,2184
1040,UA,"2020-08-21",100643,51078,2207
1041,UA,"2020-08-22",102971,51735,2244
1042,UA,"2020-08-23",104958,52235,2271
1043,PL,"2020-08-10",52410,36877,1809
1044,PL,"2020-08-11",52961,37150,1821
1045,PL,"2020-08-12",53676,37611,1830
1046,PL,"2020-08-13",54487,37961,1844
1047,PL,"2020-08-14",55319,38362,1858
1048,PL,"2020-08-15",56090,38853,1869
1049,PL,"2020-08-16",56684,39130,1877
1050,PL,"2020-08-17",57279,39359,1885
1051,PL,"2020-08-18",57876,39643,1896
1052,PL,"2020-08-19",58611,40099,1913
1053,PL,"2020-08-20",59378,40481,1925
1054,PL,"2020-08-21",60281,41029,1938
1055,PL,"2020-08-22",61181,41661,1951
1056,PL,"2020-08-23",61762,42183,1955
1057,LV,"2020-08-10",1290,1070,32
1058,LV,"2020-08-11",1293,1078,32
1059,LV,"2020-08-12",1303,1078,32
1060,LV,"2020-08-13",1307,1078,32
1061,LV,"2020-08-14",1308,1078,32
1062,LV,"2020-08-15",1315,1078,32
1063,LV,"2020-08-16",1322,1078,32
1064,LV,"2020-08-17",1323,1078,32
1065,LV,"2020-08-18",1323,1093,33
1066,LV,"2020-08-19",1326,1093,33
1067,LV,"2020-08-20",1327,1093,33
1068,LV,"2020-08-21",1330,1093,33
1069,LV,"2020-08-22",1333,1093,33
1070,LV,"2020-08-23",1337,1093,33
1071,LT,"2020-08-10",2265,1670,81
1072,LT,"2020-08-11",2283,1679,81
1073,LT,"2020-08-12",2309,1683,81
1074,LT,"2020-08-13",2330,1689,81
1075,LT,"2020-08-14",2352,1691,81
1076,LT,"2020-08-15",2386,1704,81
1077,LT,"2020-08-16",2416,1704,81
1078,LT,"2020-08-17",2436,1705,81
1079,LT,"2020-08-18",2474,1733,81
1080,LT,"2020-08-19",2496,1739,81
1081,LT,"2020-08-20",2528,1747,82
1082,LT,"2020-08-21",2564,1755,83
1083,LT,"2020-08-22",2594,1766,84
1084,LT,"2020-08-23",2635,1766,84
1085,LT,"2020-08-24",2673,1766,85
1086,LT,"2020-08-25",2694,1785,85
1087,LT,"2020-08-26",2726,1794,85
1088,LT,"2020-08-27",2862,1802,85
1089,LT,"2020-08-28",2810,1816,86
1090,LT,"2020-08-29",2839,1832,86
1091,LT,"2020-08-30",2874,1837,86
1092,LT,"2020-08-31",2906,1840,86
1093,LV,"2020-08-24",1337,1093,33
1094,LV,"2020-08-25",1342,1135,33
1095,LV,"2020-08-26",1360,1163,33
1096,LV,"2020-08-27",1366,1163,34
1097,LV,"2020-08-28",1375,1163,34
1098,LV,"2020-08-29",1381,1163,34
1099,LV,"2020-08-30",1393,1163,34
1100,LV,"2020-08-31",1396,1163,34
1101,PL,"2020-08-24",62310,42448,1960
1102,PL,"2020-08-25",63073,42784,1977
1103,PL,"2020-08-26",63802,43399,1994
1104,PL,"2020-08-27",64689,44097,2010
1105,PL,"2020-08-28",65480,44785,2018
1106,PL,"2020-08-29",66239,45536,2032
1107,PL,"2020-08-30",66870,46192,2033
1108,PL,"2020-08-31",67372,46638,2039
1109,UA,"2020-08-24",106757,52524,2293
1110,UA,"2020-08-25",108415,52870,2318
1111,UA,"2020-08-26",110085,53454,2354
1112,UA,"2020-08-27",112059,54217,2403
1113,UA,"2020-08-28",114497,55083,2451
1114,UA,"2020-08-29",116978,56138,2492
1115,UA,"2020-08-30",119074,56734,2527
1116,UA,"2020-08-31",121215,57114,2557
1117,RU,"2020-08-24",961493,773095,16448
1118,RU,"2020-08-25",966189,779747,16568
1119,RU,"2020-08-26",970865,786150,16683
1120,RU,"2020-08-27",975576,792561,16804
1121,RU,"2020-08-28",980405,798466,16914
1122,RU,"2020-08-29",985346,804383,17025
1123,RU,"2020-08-30",990326,806982,17093
1124,RU,"2020-08-31",995319,809387,17176
1125,BY,"2020-08-24",70645,68925,646
1126,BY,"2020-08-25",70727,69097,652
1127,BY,"2020-08-26",70974,69378,657
1128,BY,"2020-08-27",71165,69650,662
1129,BY,"2020-08-28",71346,69887,667
1130,BY,"2020-08-29",71523,70207,671
1131,BY,"2020-08-30",71687,70452,676
1132,BY,"2020-08-31",71843,70468,681
1133,BY,"2020-09-01",71962,70606,686
1134,BY,"2020-09-02",72141,70900,691
1135,BY,"2020-09-03",72302,71205,696
1136,BY,"2020-09-04",72485,71510,701
1137,BY,"2020-09-05",72663,71843,705
1138,BY,"2020-09-06",72859,71864,711
1139,BY,"2020-09-07",73031,71883,716
1140,BY,"2020-09-08",73208,71916,721
1141,BY,"2020-09-09",73402,71999,726
1142,BY,"2020-09-10",73591,72203,731
1143,BY,"2020-09-11",73784,72369,738
1144,BY,"2020-09-12",73975,72547,744
1145,BY,"2020-09-13",74173,72584,750
1146,BY,"2020-09-14",74360,72609,756
1147,RU,"2020-09-01",1000048,815705,17299
1148,RU,"2020-09-02",1005000,821169,17414
1149,RU,"2020-09-03",1009995,826935,17528
1150,RU,"2020-09-04",1015105,832747,17649
1151,RU,"2020-09-05",1020310,838126,17759
1152,RU,"2020-09-06",1025505,840949,17820
1153,RU,"2020-09-07",1030690,843277,17871
1154,RU,"2020-09-08",1035789,850049,17993
1155,RU,"2020-09-09",1041007,856458,18135
1156,RU,"2020-09-10",1046370,862373,18263
1157,RU,"2020-09-11",1051874,864107,18365
1158,RU,"2020-09-12",1057362,873535,18484
1159,RU,"2020-09-13",1062811,876225,18578
1160,RU,"2020-09-14",1068320,878770,18635
1161,UA,"2020-09-01",123303,57802,2605
1162,UA,"2020-09-02",125798,58817,2656
1163,UA,"2020-09-03",128228,59676,2710
1164,UA,"2020-09-04",130951,60613,2761
1165,UA,"2020-09-05",133787,61649,2811
1166,UA,"2020-09-06",135894,62227,2846
1167,UA,"2020-09-07",138068,62606,2877
1168,UA,"2020-09-08",140479,63546,2934
1169,UA,"2020-09-09",143030,64703,2979
1170,UA,"2020-09-10",145612,65877,3023
1171,UA,"2020-09-11",148756,67005,3086
1172,UA,"2020-09-12",151859,68346,3148
1173,UA,"2020-09-13",154335,68893,3178
1174,UA,"2020-09-14",156797,69543,3211
1175,PL,"2020-09-01",67922,47030,2058
1176,PL,"2020-09-02",68517,47865,2078
1177,PL,"2020-09-03",69129,48593,2092
1178,PL,"2020-09-04",69820,49820,2100
1179,PL,"2020-09-05",70387,52346,2113
1180,PL,"2020-09-06",70824,54256,2120
1181,PL,"2020-09-07",71126,55113,2124
1182,PL,"2020-09-08",71526,55910,2136
1183,PL,"2020-09-09",71947,57135,2147
1184,PL,"2020-09-10",72453,58069,2159
1185,PL,"2020-09-11",73047,58848,2169
1186,PL,"2020-09-12",73650,59725,2182
1187,PL,"2020-09-13",74152,60659,2188
1188,PL,"2020-09-14",74529,61097,2203
1189,LV,"2020-09-01",1404,1173,34
1190,LV,"2020-09-02",1406,1173,34
1191,LV,"2020-09-03",1410,1187,34
1192,LV,"2020-09-04",1416,1187,34
1193,LV,"2020-09-05",1425,1187,35
1194,LV,"2020-09-06",1428,1187,35
1195,LV,"2020-09-07",1429,1187,35
1196,LV,"2020-09-08",1432,1187,35
1197,LV,"2020-09-09",1443,1234,35
1198,LV,"2020-09-10",1448,1248,35
1199,LV,"2020-09-11",1459,1248,35
1200,LV,"2020-09-12",1464,1248,35
1201,LV,"2020-09-13",1474,1248,35
1202,LV,"2020-09-14",1477,1248,35
1203,LT,"2020-09-01",2929,1857,86
1204,LT,"2020-09-02",2958,1874,86
1205,LT,"2020-09-03",2978,1901,86
1206,LT,"2020-09-04",3004,1920,86
1207,LT,"2020-09-05",3040,1952,86
1208,LT,"2020-09-06",3083,1954,86
1209,LT,"2020-09-07",3100,1955,86
1210,LT,"2020-09-08",3131,1994,86
1211,LT,"2020-09-09",3163,2008,86
1212,LT,"2020-09-10",3199,2030,86
1213,LT,"2020-09-11",3243,2049,86
1214,LT,"2020-09-12",3296,2070,86
1215,LT,"2020-09-13",3335,2070,87
1216,LT,"2020-09-14",3386,2071,87
